obs_angvel_0,obs_angvel_1,obs_angvel_2,obs_gravity_0,obs_gravity_1,obs_gravity_2,obs_command_0,obs_command_1,obs_command_2,obs_dofpos_0,obs_dofpos_1,obs_dofpos_2,obs_dofpos_3,obs_dofpos_4,obs_dofpos_5,obs_dofpos_6,obs_dofpos_7,obs_dofpos_8,obs_dofpos_9,obs_dofpos_10,obs_dofpos_11,obs_dofpos_12,obs_dofpos_13,obs_dofpos_14,obs_dofpos_15,obs_dofvel_0,obs_dofvel_1,obs_dofvel_2,obs_dofvel_3,obs_dofvel_4,obs_dofvel_5,obs_dofvel_6,obs_dofvel_7,obs_dofvel_8,obs_dofvel_9,obs_dofvel_10,obs_dofvel_11,obs_dofvel_12,obs_dofvel_13,obs_dofvel_14,obs_dofvel_15,obs_action_0,obs_action_1,obs_action_2,obs_action_3,obs_action_4,obs_action_5,obs_action_6,obs_action_7,obs_action_8,obs_action_9,obs_action_10,obs_action_11,obs_action_12,obs_action_13,obs_action_14,obs_action_15,
0.00696342,-0.0076327,0.0929888,0,0,-1,-0.8,0,0,0.0268129,0.629007,-1.72042,-3.8446,-0.11721,0.793193,-1.64017,-5.31468,0.0427193,-0.929137,1.65765,-7.4157,0.0187125,-0.750831,1.61888,-18.089,0.0181447,-0.0246751,-0.0352186,-4.74052,-0.0560391,0.0216671,-0.136599,-5.90661,0.117127,0.0244628,-0.0163089,-6.68304,-0.0950547,0.0420905,-0.0288167,-19.8728,0.263299,-0.0481598,-0.124969,-5.74207,-0.117587,-0.261253,0.498179,-2.39489,-0.132481,-0.0379627,-0.665185,-4.70721,0.0365239,-0.0992551,0.0520474,-4.28284,
-0.00130035,-0.0109321,0.0931152,0,0,-1,-0.8,0,0,0.0270239,0.628939,-1.72047,-3.8701,-0.117468,0.793064,-1.64051,-5.34726,0.043388,-0.928859,1.65737,-7.45602,0.0181844,-0.750644,1.61872,-18.1974,0.0513712,-0.0129341,0.0204857,-4.63519,-0.0394791,-0.0474803,-0.0120491,-5.9446,0.129684,0.0109827,0.0239567,-6.7662,-0.092246,0.0363341,-0.0467646,-19.7613,0.255619,-0.0651006,-0.0992269,-5.80892,-0.102388,-0.272327,0.587341,-2.48882,-0.163648,-0.058475,-0.692802,-4.77371,0.0475436,-0.0973692,0.0385303,-4.32447,
0.00120069,-0.0168765,0.0972299,0,0,-1,-0.8,0,0,0.0274623,0.628835,-1.72,-3.90509,-0.117757,0.792586,-1.64009,-5.39259,0.0443977,-0.929098,1.65783,-7.50619,0.0173118,-0.750246,1.61873,-18.3422,0.0516515,-0.0107374,0.0864578,-4.72066,-0.0436323,-0.0657264,0.114395,-6.18015,0.134488,-0.018678,0.0217623,-6.62388,-0.140889,0.0642699,0.0507282,-18.8617,0.259525,-0.0589768,-0.103051,-5.80896,-0.102763,-0.253642,0.578994,-2.50246,-0.17217,-0.0510886,-0.699441,-4.75002,0.0543373,-0.0954149,0.043045,-4.31977,
0.0117112,-0.0148338,0.101015,0,0,-1,-0.8,0,0,0.0273392,0.628615,-1.72046,-3.94016,-0.118081,0.79263,-1.64023,-5.43225,0.0452428,-0.928901,1.65747,-7.5492,0.0164824,-0.749889,1.61869,-18.4686,-0.0272902,-0.038436,-0.0847987,-5.13842,-0.0635867,0.0552992,-0.156143,-5.96166,0.127806,0.0802973,-0.122145,-6.64774,-0.152524,0.0579587,0.0502745,-18.9082,0.259104,-0.0610581,-0.106997,-5.81366,-0.0999427,-0.259296,0.525489,-2.46685,-0.161054,-0.0426744,-0.702063,-4.75483,0.053923,-0.100184,0.0446076,-4.35306,
-0.00179991,-0.0170695,0.103852,0,0,-1,-0.8,0,0,0.0273951,0.628355,-1.72062,-3.97156,-0.118381,0.792594,-1.64043,-5.47158,0.0461524,-0.928352,1.65681,-7.59296,0.0157046,-0.749574,1.61865,-18.5956,0.0271597,-0.0375546,0.0130683,-4.69488,-0.0373264,-0.029907,0.0329973,-6.11226,0.150099,0.0386372,-0.0395434,-6.71715,-0.144913,0.0681102,0.0256746,-19.1382,0.269594,-0.0646833,-0.110689,-5.80487,-0.0877565,-0.274414,0.586827,-2.55802,-0.186348,-0.0601673,-0.71944,-4.82788,0.046292,-0.0905817,0.0443108,-4.39275,
0.00171137,-0.0153861,0.108279,0,0,-1,-0.8,0,0,0.0275654,0.62806,-1.72054,-4.00772,-0.118618,0.792431,-1.64012,-5.51772,0.0473254,-0.928738,1.65733,-7.64289,0.0149335,-0.749208,1.61849,-18.744,-0.0109069,-0.0457793,-0.0402572,-5.06443,-0.038033,-0.00830758,0.0328691,-6.17451,0.153842,-0.0290555,-0.000886927,-6.56479,-0.0824447,0.0338428,-0.0383728,-20.1647,0.27,-0.0615654,-0.107333,-5.81556,-0.0879011,-0.261644,0.556637,-2.55405,-0.190228,-0.05681,-0.727502,-4.80591,0.0559106,-0.094433,0.0483085,-4.41915,
0.0108194,-0.00289537,0.108613,0,0,-1,-0.8,0,0,0.0277064,0.627794,-1.72028,-4.04764,-0.119025,0.792571,-1.64028,-5.57317,0.0485969,-0.928446,1.65648,-7.69866,0.0140855,-0.74885,1.61874,-18.9205,0.0439294,-0.00685965,0.0674298,-4.52695,-0.0465839,0.0285424,-0.0411053,-6.15337,0.150015,0.0992157,-0.182629,-6.61508,-0.0729671,0.023516,0.00177823,-20.0588,0.291462,-0.0538631,-0.130934,-5.74668,-0.0917547,-0.259863,0.557189,-2.5224,-0.201233,-0.0478064,-0.739796,-4.76447,0.0454452,-0.0823643,0.0576687,-4.35553,
0.0151524,0.00242608,0.112424,0,0,-1,-0.8,0,0,0.0277552,0.627745,-1.72056,-4.08859,-0.119389,0.79252,-1.63991,-5.62338,0.0499016,-0.928411,1.65598,-7.75466,0.0137614,-0.748859,1.61851,-19.0825,0.0190921,-0.00840519,0.0101846,-4.56879,-0.0482519,-0.0193001,0.10716,-6.40451,0.1534,-0.00777144,-0.0761844,-6.51424,-0.0376531,-0.0162083,-0.0307568,-20.2012,0.279565,-0.0788642,-0.131957,-5.83479,-0.0856669,-0.282005,0.5756,-2.60028,-0.202962,-0.0764443,-0.726588,-4.83393,0.0452298,-0.0973377,0.0534147,-4.42579,
0.0216602,0.00830623,0.112377,0,0,-1,-0.8,0,0,0.0280026,0.627745,-1.72012,-4.12927,-0.119815,0.792876,-1.6404,-5.67615,0.0512463,-0.928412,1.65517,-7.80998,0.0130243,-0.748815,1.61889,-19.2487,0.0435774,0.0110671,0.0794527,-4.52427,-0.0509781,0.0288314,-0.0590276,-6.15939,0.151795,-0.0209396,-0.0779104,-6.48379,-0.055331,-0.00710096,0.0138055,-20.0953,0.282574,-0.0641573,-0.121812,-5.84934,-0.0933446,-0.265849,0.54317,-2.53654,-0.194448,-0.0542432,-0.721387,-4.80837,0.0505721,-0.0901164,0.0542178,-4.42346,
0.0278182,0.0112558,0.117108,0,0,-1,-0.8,0,0,0.0278894,0.62768,-1.72062,-4.172,-0.120326,0.792906,-1.64024,-5.73257,0.0525343,-0.928566,1.65428,-7.86812,0.0128023,-0.749099,1.61866,-19.4327,-0.0114525,-0.0155362,-0.0202524,-4.70328,-0.0642374,0.0382607,-0.00481568,-6.3638,0.148939,0.00455926,-0.153986,-6.41578,-0.0342018,-0.0300653,-0.0411872,-20.361,0.274335,-0.0757219,-0.121237,-5.9161,-0.0852138,-0.277149,0.585419,-2.61023,-0.204511,-0.0666355,-0.726877,-4.85814,0.0491621,-0.0979584,0.038179,-4.47478,
0.026313,0.0124961,0.118507,0,0,-1,-0.8,0,0,0.0278081,0.62759,-1.72059,-4.21155,-0.120871,0.793327,-1.6406,-5.78627,0.053781,-0.928101,1.65248,-7.92307,0.0121503,-0.74916,1.61873,-19.6017,0.00132825,-0.00185648,0.0188463,-4.60257,-0.0576269,0.0546716,-0.0916446,-6.21514,0.154198,0.0741026,-0.210277,-6.5633,-0.0349041,-0.0241922,-0.0306436,-20.542,0.283136,-0.0656909,-0.125381,-5.90979,-0.0887667,-0.276303,0.57352,-2.60095,-0.201918,-0.06186,-0.723917,-4.87449,0.045262,-0.08949,0.0518868,-4.47412,
0.0219388,0.0086442,0.120694,0,0,-1,-0.8,0,0,0.0280042,0.627685,-1.72007,-4.25022,-0.121291,0.793471,-1.64061,-5.83974,0.0551792,-0.92868,1.65214,-7.9779,0.0117592,-0.749294,1.61862,-19.7739,0.0323725,0.0165202,0.0989875,-4.53896,-0.0488211,0.00655995,0.044332,-6.35532,0.163926,-0.0545421,-0.100512,-6.34293,-0.0553508,-0.00902696,-0.00963053,-20.2158,0.282146,-0.0730578,-0.127538,-5.92971,-0.0837363,-0.280056,0.598353,-2.65357,-0.213551,-0.0759067,-0.723958,-4.89242,0.0444319,-0.093345,0.0465884,-4.49842,
0.0263042,0.013607,0.123818,0,0,-1,-0.8,0,0,0.0278686,0.627628,-1.72039,-4.29368,-0.121787,0.79371,-1.64033,-5.89425,0.0565512,-0.928631,1.65048,-8.03184,0.0114473,-0.749485,1.61834,-19.9485,-0.0121694,-0.0123426,-0.0347761,-4.81875,-0.0510284,0.0421936,-0.010447,-6.38178,0.162044,0.0738396,-0.280989,-6.40736,0.00505295,-0.0509632,-0.081564,-21.11,0.2782,-0.0713063,-0.124178,-5.95767,-0.0866323,-0.278001,0.556815,-2.63859,-0.203623,-0.0569041,-0.726197,-4.90013,0.0516938,-0.0980758,0.0417591,-4.54013,
0.0242992,0.0149417,0.123357,0,0,-1,-0.8,0,0,0.0278716,0.627631,-1.72037,-4.32363,-0.122183,0.794111,-1.64071,-5.93548,0.0575804,-0.92852,1.64931,-8.0738,0.0108949,-0.749491,1.6185,-20.0783,0.023328,0.0107907,0.0276052,-4.49033,-0.0523054,0.0248815,0.016213,-6.4084,0.167337,-0.0454253,-0.099348,-6.43198,-0.0343863,-0.0250029,-0.0304732,-20.7635,0.289165,-0.067851,-0.137642,-5.93631,-0.0882409,-0.286703,0.558118,-2.63542,-0.201706,-0.0757591,-0.723015,-4.92402,0.0346877,-0.0859604,0.0550585,-4.51588,
0.0329131,0.0180651,0.122813,0,0,-1,-0.8,0,0,0.0279203,0.627763,-1.72028,-4.3582,-0.122579,0.794209,-1.64026,-5.98412,0.0588245,-0.928849,1.64844,-8.12181,0.010655,-0.74973,1.61817,-20.2337,0.00306098,0.0196197,0.031515,-4.59857,-0.0478317,0.0316623,0.0212841,-6.44648,0.161609,-0.0422005,-0.134984,-6.36096,-0.056049,-0.0199824,-0.0376493,-20.4744,0.281373,-0.069203,-0.116866,-5.97816,-0.0846806,-0.278261,0.570554,-2.61396,-0.209317,-0.065178,-0.737349,-4.90998,0.050862,-0.0923244,0.0398957,-4.5392,
0.034679,0.0190839,0.124667,0,0,-1,-0.8,0,0,0.0279526,0.627919,-1.71991,-4.39839,-0.123116,0.794622,-1.64072,-6.0379,0.0601486,-0.92895,1.64681,-8.17568,0.0100244,-0.749795,1.61801,-20.406,-0.0256356,0.000574093,-0.0626403,-5.37477,-0.0577798,0.0105712,0.00720929,-6.34312,0.165099,-0.0551671,-0.11601,-6.38275,-0.0459861,-0.0133115,-0.0526408,-20.8163,0.277188,-0.0696887,-0.117198,-6.00832,-0.0868666,-0.279781,0.563714,-2.59605,-0.199542,-0.0633835,-0.731584,-4.93908,0.0482481,-0.0940763,0.0364204,-4.56095,
0.0347554,0.023169,0.123317,0,0,-1,-0.8,0,0,0.0279238,0.628046,-1.72002,-4.43978,-0.123629,0.794588,-1.64031,-6.09247,0.0615293,-0.92902,1.64508,-8.22959,0.00952722,-0.749817,1.61754,-20.5802,0.0259316,0.0460829,0.031391,-4.53984,-0.0562415,-0.0266664,0.122028,-6.53608,0.162311,0.0339446,-0.25064,-6.38251,-0.0824878,0.021187,-0.0477631,-20.1398,0.293315,-0.0474116,-0.132683,-5.88113,-0.0898853,-0.268043,0.563515,-2.52532,-0.201576,-0.0483543,-0.73415,-4.8874,0.0411848,-0.0791491,0.0430669,-4.46873,
0.0319174,0.0252125,0.121991,0,0,-1,-0.8,0,0,0.0282755,0.628568,-1.71961,-4.47878,-0.124024,0.794813,-1.64082,-6.14583,0.0629445,-0.92897,1.64343,-8.28431,0.00904313,-0.749768,1.6169,-20.7546,0.00164179,0.0412354,-0.0424344,-5.20271,-0.0483643,-0.00177505,-0.049745,-6.17191,0.172268,-0.0956607,-0.0663603,-6.39304,-0.017915,-0.0179395,-0.105968,-21.0703,0.269933,-0.0787829,-0.110819,-5.99841,-0.0862887,-0.287392,0.529151,-2.50094,-0.179836,-0.0728785,-0.71803,-4.97043,0.0456065,-0.0995661,0.0397374,-4.56187,
0.0316,0.0255536,0.124248,0,0,-1,-0.8,0,0,0.028303,0.628857,-1.71976,-4.51834,-0.124438,0.794445,-1.64071,-6.19527,0.064277,-0.929259,1.64197,-8.33483,0.00836553,-0.749625,1.61656,-20.9162,0.0200384,0.0472803,0.0233741,-4.67141,-0.046482,-0.0625386,0.0588222,-6.22881,0.172344,0.0170036,-0.26295,-6.31584,-0.0368399,0.0110639,-0.12263,-20.8719,0.276929,-0.0508538,-0.111719,-5.93897,-0.0956221,-0.264633,0.575783,-2.49518,-0.190113,-0.0529951,-0.725302,-4.94545,0.0470567,-0.0848348,0.0182362,-4.48292,
0.0330524,0.0241302,0.125312,0,0,-1,-0.8,0,0,0.0284105,0.629259,-1.71959,-4.55911,-0.124848,0.794195,-1.64073,-6.248,0.0657114,-0.928744,1.6395,-8.38909,0.00764265,-0.749272,1.61579,-21.0881,0.0172383,0.0363736,0.032571,-4.77404,-0.0501092,0.00309654,-0.114542,-6.05167,0.174755,0.0065451,-0.206833,-6.39239,-0.0638298,0.0283043,-0.113106,-20.6437,0.263158,-0.0727239,-0.1066,-6.02833,-0.0940805,-0.282333,0.544564,-2.53229,-0.171337,-0.0796871,-0.712203,-5.03118,0.0422564,-0.101034,0.0231788,-4.53495,
0.0312277,0.0189202,0.12987,0,0,-1,-0.8,0,0,0.0285853,0.629494,-1.719,-4.59697,-0.125216,0.793784,-1.64077,-6.30024,0.0671437,-0.92941,1.63841,-8.44291,0.00684411,-0.748872,1.61508,-21.2604,0.0175746,0.0218617,0.108963,-4.75882,-0.04606,-0.0679311,0.0662468,-6.26615,0.185288,-0.072845,-0.157652,-6.2293,-0.110625,0.0548358,-0.0822491,-20.115,0.256087,-0.0644201,-0.0923421,-6.075,-0.0913562,-0.279848,0.577257,-2.62262,-0.179762,-0.0801515,-0.720014,-5.07986,0.0483525,-0.102237,0.00152948,-4.57538,
0.0402633,0.0201333,0.134097,0,0,-1,-0.8,0,0,0.0284959,0.629414,-1.7189,-4.63461,-0.125557,0.793516,-1.64047,-6.34093,0.0684009,-0.929639,1.63672,-8.48313,0.00609695,-0.748398,1.61446,-21.3819,-0.0392113,-0.0436403,-0.0551018,-5.60555,-0.0563948,-0.0303431,0.0271797,-6.27696,0.1722,-0.0112948,-0.306331,-6.18517,-0.151097,0.106794,-0.0790772,-19.5256,0.24416,-0.0557455,-0.0797502,-6.11802,-0.0959753,-0.279866,0.50603,-2.61737,-0.151997,-0.0690864,-0.71926,-5.11804,0.0515368,-0.109709,-0.00687072,-4.6235,
0.0394542,0.0293619,0.133012,0,0,-1,-0.8,0,0,0.0284011,0.629032,-1.71883,-4.67578,-0.126007,0.793453,-1.64076,-6.39072,0.0698455,-0.930023,1.63486,-8.53281,0.00520338,-0.747748,1.6134,-21.5574,0.0020619,-0.0464587,0.0367816,-4.99155,-0.0540129,-0.00821457,-0.0437265,-6.24801,0.182669,-0.0742188,-0.214708,-6.17493,-0.0856898,0.059963,-0.186697,-21.1775,0.245973,-0.0344345,-0.0707793,-6.08182,-0.0944647,-0.291424,0.466351,-2.60343,-0.12608,-0.074554,-0.731213,-5.17982,0.0363245,-0.100122,-0.0061923,-4.62808,
0.0453767,0.038982,0.131478,0,0,-1,-0.8,0,0,0.0284389,0.628681,-1.71824,-4.71793,-0.126512,0.793118,-1.64033,-6.44506,0.0714513,-0.930428,1.63258,-8.58527,0.0038152,-0.746824,1.61229,-21.7301,0.00772482,-0.0372511,0.0963873,-4.98353,-0.0549205,-0.047001,0.114304,-6.54505,0.18432,-0.0973573,-0.198026,-6.19187,-0.17319,0.116479,-0.16181,-20.4899,0.233748,-0.0383657,-0.060144,-6.17141,-0.0997277,-0.298737,0.490876,-2.65051,-0.122365,-0.09519,-0.739466,-5.23611,0.0371272,-0.104234,-0.0222307,-4.63125,
0.0499387,0.0491241,0.133293,0,0,-1,-0.8,0,0,0.0282685,0.628113,-1.71823,-4.76786,-0.126968,0.793402,-1.64138,-6.50154,0.0729786,-0.931383,1.63063,-8.64005,0.0024188,-0.74587,1.61093,-21.9148,-0.0167484,-0.0838662,-0.0236301,-5.49577,-0.0546542,-0.00160293,-0.0763101,-6.26556,0.185213,-0.110991,-0.244617,-6.03954,-0.13458,0.0940581,-0.212558,-21.0812,0.220147,-0.0287398,-0.0488077,-6.21711,-0.111993,-0.288204,0.444987,-2.57036,-0.0960041,-0.0756621,-0.718058,-5.23156,0.0458448,-0.113693,-0.0259226,-4.61986,
0.0533299,0.0558356,0.134695,0,0,-1,-0.8,0,0,0.0282386,0.627469,-1.71797,-4.8125,-0.12744,0.793186,-1.64147,-6.55565,0.0745414,-0.931852,1.62782,-8.69144,0.00117219,-0.744937,1.60975,-22.0879,-0.00149247,-0.0659782,0.0431749,-5.33152,-0.0543435,-0.0401365,0.0516965,-6.48599,0.184508,-0.00477325,-0.393083,-6.08971,-0.150227,0.119679,-0.177892,-20.3952,0.218606,-0.0121896,-0.0411438,-6.214,-0.111434,-0.292969,0.486272,-2.58915,-0.0950335,-0.0837695,-0.727819,-5.284,0.0349922,-0.10061,-0.0368579,-4.55971,
0.0459934,0.0541256,0.134334,0,0,-1,-0.8,0,0,0.0281935,0.626869,-1.71802,-4.85964,-0.127857,0.793448,-1.64264,-6.609,0.0761734,-0.932619,1.62563,-8.74355,-0.000133006,-0.743855,1.60838,-22.2597,0.0158019,-0.0628347,0.0369294,-5.31955,-0.0400603,0.00457763,-0.130057,-6.20753,0.204244,-0.171519,-0.164362,-6.06843,-0.118711,0.105646,-0.214153,-20.804,0.207148,-0.0149031,-0.0366397,-6.25733,-0.119483,-0.298041,0.449678,-2.54795,-0.0687521,-0.0863835,-0.702199,-5.33254,0.0346503,-0.114739,-0.034225,-4.56764,
0.0542513,0.0512354,0.138446,0,0,-1,-0.8,0,0,0.0281888,0.626295,-1.71794,-4.90752,-0.128219,0.79326,-1.64321,-6.65899,0.0778909,-0.933619,1.62357,-8.79156,-0.00119518,-0.742861,1.60731,-22.4196,-0.00578315,-0.0816651,0.0322578,-5.65554,-0.0461101,-0.0106989,-0.0987138,-6.21153,0.199698,-0.0791515,-0.328815,-5.9924,-0.143156,0.153656,-0.0931798,-19.1087,0.188771,-0.00143168,-0.00409055,-6.32097,-0.118583,-0.291967,0.500641,-2.59453,-0.0753113,-0.0831835,-0.720674,-5.37722,0.0454018,-0.111689,-0.0719053,-4.55804,
0.0493267,0.0459549,0.142485,0,0,-1,-0.8,0,0,0.0282094,0.625652,-1.71728,-4.94953,-0.128552,0.793116,-1.64376,-6.7091,0.0794415,-0.934063,1.62083,-8.83998,-0.00234849,-0.741502,1.60607,-22.5792,0.00920044,-0.0792245,0.131743,-5.64033,-0.0387971,-0.0428823,0.0129956,-6.37622,0.212669,-0.122628,-0.241579,-6.0665,-0.13401,0.178913,-0.237058,-20.4754,0.171317,0.00718416,0.0153091,-6.3805,-0.115005,-0.300943,0.469938,-2.63163,-0.0489881,-0.088095,-0.719993,-5.48393,0.0424912,-0.120943,-0.0848874,-4.60538,
0.0647651,0.0511956,0.147094,0,0,-1,-0.8,0,0,0.0279209,0.624734,-1.71758,-5.00031,-0.128915,0.793175,-1.64451,-6.75927,0.0811455,-0.935092,1.61884,-8.88826,-0.00315123,-0.740027,1.60523,-22.737,-0.0264144,-0.124301,0.0124959,-6.03719,-0.0517521,-0.00771972,-0.0667135,-6.29666,0.209589,-0.0766192,-0.337373,-6.01096,-0.0669008,0.171782,-0.189379,-20.4999,0.157213,0.0239336,0.02057,-6.38034,-0.13182,-0.294762,0.40858,-2.57672,-0.0234196,-0.081145,-0.699075,-5.46695,0.0438961,-0.121504,-0.0939567,-4.5406,
0.0765873,0.0520564,0.144805,0,0,-1,-0.8,0,0,0.0277388,0.623866,-1.71705,-5.04741,-0.129363,0.793007,-1.64465,-6.81031,0.082747,-0.935622,1.61611,-8.93658,-0.00420739,-0.738289,1.60414,-22.8551,-0.0181065,-0.0928066,0.109965,-5.87796,-0.0417515,0.000429792,-0.0773013,-6.31648,0.195848,-0.0825731,-0.318227,-6.03377,-0.13542,0.23985,-0.0882815,-18.9359,0.140248,0.0428634,0.0459773,-6.36591,-0.131441,-0.298334,0.408458,-2.53579,-0.00306242,-0.0869451,-0.69331,-5.49326,0.0386119,-0.115151,-0.112066,-4.45999,
0.0856593,0.0486393,0.145996,0,0,-1,-0.8,0,0,0.0275224,0.623292,-1.7166,-5.08783,-0.129751,0.793245,-1.64597,-6.85019,0.0840257,-0.936103,1.61401,-8.97595,-0.0050457,-0.736653,1.60335,-23.0166,-0.0603834,-0.0897753,-0.101457,-6.73657,-0.0592809,-0.00959231,-0.130999,-6.13441,0.208994,-0.124573,-0.2295,-6.1103,-0.123213,0.271969,-0.152195,-19.1467,0.0857008,0.0467601,0.0950893,-6.45994,-0.136784,-0.302894,0.382567,-2.49746,0.0472649,-0.0802362,-0.656339,-5.57332,0.0518822,-0.141356,-0.159877,-4.4643,
0.102734,0.0427477,0.14905,0,0,-1,-0.8,0,0,0.0269834,0.622196,-1.71659,-5.14529,-0.130239,0.792912,-1.64652,-6.89943,0.0856625,-0.936866,1.61161,-9.02428,-0.00567792,-0.734111,1.60257,-23.1638,-0.0703246,-0.170918,0.0998726,-6.79506,-0.0672653,-0.0696214,-0.00102398,-6.20415,0.1982,-0.0483461,-0.343511,-6.04833,-0.0614623,0.345352,-0.15371,-18.363,0.00646523,0.0881793,0.193375,-6.42122,-0.132477,-0.284811,0.328793,-2.3948,0.103442,-0.0683787,-0.619464,-5.58777,0.0699514,-0.128977,-0.218529,-4.30473,
0.15669,0.0355839,0.143068,0,0,-1,-0.8,0,0,0.0262172,0.620733,-1.7157,-5.19962,-0.130969,0.792655,-1.64749,-6.95077,0.08716,-0.937028,1.60859,-9.07638,-0.00632011,-0.730802,1.6018,-23.3108,-0.10594,-0.188799,0.177499,-6.84485,-0.103083,-0.0311553,-0.187875,-5.81908,0.158542,-0.124282,-0.160568,-6.23827,-0.0596203,0.476169,-0.0698466,-16.075,-0.189772,0.126251,0.342801,-6.44101,-0.146482,-0.284912,0.130088,-2.13695,0.281991,-0.0372673,-0.452895,-5.66082,0.0967978,-0.167099,-0.339168,-4.0724,
0.192606,0.0199142,0.144489,0,0,-1,-0.8,0,0,0.0251751,0.619122,-1.71471,-5.25307,-0.131875,0.79192,-1.64851,-6.99635,0.0884357,-0.937292,1.60619,-9.12635,-0.00663025,-0.726106,1.60127,-23.4371,-0.125491,-0.239424,0.19748,-6.62121,-0.11853,-0.152389,-0.0568628,-5.59127,0.192435,0.0616283,-0.404855,-6.31044,0.122119,0.698595,0.293793,-10.9799,-0.533997,0.171681,0.678171,-6.71781,-0.151769,-0.255316,-0.101858,-1.78474,0.597743,0.00641832,-0.199724,-5.87849,0.140293,-0.223379,-0.629421,-3.73352,
0.217176,-0.00325963,0.157765,0,0,-1,-0.8,0,0,0.0240522,0.617202,-1.71301,-5.30513,-0.132932,0.790705,-1.64902,-7.03977,0.0908594,-0.935712,1.60185,-9.17789,-0.00558387,-0.718634,1.60161,-23.5138,-0.15367,-0.333376,0.265697,-6.14751,-0.140514,-0.192398,-0.00739554,-5.3806,0.547369,0.399633,-0.834288,-6.42045,0.174824,1.12679,-0.10351,-10.5478,-0.961195,0.18159,0.973734,-7.28896,-0.165066,-0.166473,-0.248975,-1.52192,0.962147,0.0310742,0.0784281,-6.4652,0.152984,-0.306414,-1.08749,-3.13127,
0.25385,-0.0203029,0.184233,0,0,-1,-0.8,0,0,0.0224531,0.613799,-1.71097,-5.35263,-0.134004,0.789845,-1.65002,-7.08373,0.0971219,-0.931975,1.5958,-9.22962,-0.00427071,-0.710239,1.60242,-23.6046,-0.220736,-0.508175,0.365095,-5.77281,-0.0497666,-0.0197089,-0.162302,-6.08694,1.09898,0.749217,-1.09236,-5.41512,0.163402,1.00936,0.185384,-10.6095,-1.34241,0.144526,1.03142,-7.53462,-0.129677,0.00183277,-0.291142,-1.58116,1.16716,0.0446156,0.273697,-7.12505,0.173927,-0.380448,-1.47631,-2.36218,
0.254125,-0.0154259,0.214125,0,0,-1,-0.8,0,0,0.0208061,0.610179,-1.70802,-5.38966,-0.133732,0.790037,-1.65102,-7.12702,0.106162,-0.925329,1.58704,-9.25972,-0.00320393,-0.703391,1.60272,-23.6773,-0.28106,-0.587478,0.373522,-5.67318,0.0953962,0.0944477,-0.139309,-6.9151,1.60976,1.21731,-1.51682,-4.1393,0.174717,0.992893,0.173844,-10.3267,-1.48135,0.165897,1.04845,-7.34644,-0.17524,0.126177,-0.202868,-1.56154,1.14,0.0215521,0.340992,-7.41554,0.259432,-0.303129,-1.89138,-1.50198,
0.199014,0.0134053,0.240111,0,0,-1,-0.8,0,0,0.0184809,0.605771,-1.70552,-5.431,-0.133855,0.791723,-1.65244,-7.17516,0.119938,-0.914864,1.57473,-9.2881,-0.00190781,-0.695752,1.60246,-23.7468,-0.308178,-0.586771,0.227421,-5.27729,0.00798583,0.267079,-0.13005,-6.62429,2.02961,1.5194,-1.69474,-3.56324,0.194745,1.00462,-0.146423,-9.61807,-1.45001,0.189522,1.0073,-7.00985,-0.207687,0.13371,-0.167081,-1.40965,1.09121,0.0264741,0.370286,-7.31273,0.324575,-0.278715,-1.97229,-0.82048,
0.135092,0.0165925,0.25096,0,0,-1,-0.8,0,0,0.0164635,0.601771,-1.70407,-5.46459,-0.1339,0.793543,-1.65296,-7.2193,0.134047,-0.904489,1.5638,-9.31047,-0.000541323,-0.690074,1.60197,-23.8068,-0.30575,-0.641738,0.268084,-5.13314,0.0213176,0.259381,3.32956e-05,-6.89834,2.279,1.64287,-1.63742,-3.35595,0.223887,0.678219,0.0836368,-8.76976,-1.33428,0.162808,0.98527,-6.9675,-0.176536,0.0632362,-0.156959,-1.42804,0.99258,0.0200129,0.344074,-7.21166,0.396366,-0.307366,-1.73328,-0.602341,
0.0620239,0.00187865,0.247509,0,0,-1,-0.8,0,0,0.0143354,0.596981,-1.70179,-5.50334,-0.133704,0.795059,-1.6521,-7.27124,0.151901,-0.892004,1.55236,-9.33503,0.00124818,-0.68552,1.60127,-23.8671,-0.293012,-0.626022,0.324088,-5.23571,-0.219479,0.187574,0.0967805,-6.64645,2.4212,1.66383,-1.41484,-3.19879,0.224908,0.535599,-0.19396,-7.4951,-1.23735,0.196405,1.00651,-6.83675,-0.178416,0.0531554,-0.102628,-1.27926,0.911635,0.00821087,0.317307,-6.90697,0.422859,-0.264131,-1.66241,-0.363819,
0.0196749,-0.0359492,0.226407,0,0,-1,-0.8,0,0,0.0118231,0.592044,-1.69939,-5.55021,-0.135349,0.795923,-1.64975,-7.3279,0.174074,-0.877195,1.54129,-9.36169,0.00318502,-0.682046,1.59993,-23.9265,-0.277979,-0.558838,0.237949,-5.08608,-0.154417,0.0342946,0.381204,-6.66544,2.46441,1.61465,-1.04895,-3.08566,0.211558,0.137019,0.137761,-6.54864,-1.15107,0.16657,0.972928,-6.97749,-0.135824,0.0229561,-0.115933,-1.33569,0.836982,-0.0155995,0.257153,-6.83504,0.446738,-0.286475,-1.41825,-0.441479,
